"55","3299","0","2016-04-20 06:30:49.021","2","107.0","107.0"
"56","491","1","2016-03-05 18:48:10.102","3","29.40","29.40"
"57","9239","1","2016-02-26 08:05:19.629","3","42.0","0.0"
"58","5972","1","2016-03-05 04:02:16.323","3","42.0","42.0"
"59","770","1","2016-03-01 19:00:53.395","3","29.40","29.40"
"60","8061","1","2016-03-04 03:56:28.715","3","42.0","42.0"
"61","5979","1","2016-02-27 15:39:59.117","3","42.0","42.0"
"62","7118","1","2016-03-11 12:36:11.863","3","42.0","42.0"
"63","7693","1","2016-03-23 08:58:10.425","3","63.0","63.0"
"64","1730","1","2016-03-11 05:13:02.115","3","63.0","63.0"
"65","458","1","2016-03-29 22:52:57.227","3","66.50","66.50"
"66","6465","1","2016-04-04 12:21:35.385","3","143.0","143.0"
"67","1388","1","2016-03-11 09:40:01.915","4","42.0","0.0"
"68","7643","1","2016-02-21 18:15:35.043","4","42.0","42.0"
"69","5062","1","2016-02-29 18:23:39.694","4","42.0","42.0"
"70","4735","1","2016-03-10 03:19:48.305","4","42.0","42.0"
"71","5893","1","2016-03-18 03:55:04.045","4","63.0","63.0"
"72","5160","1","2016-03-20 11:50:31.350","4","95.0","95.0"
"73","5097","1","2016-03-06 18:26:16.256","5","42.0","42.0"
"74","7997","1","2016-02-26 06:21:10.988","5","42.0","42.0"
"75","1469","1","2016-02-23 02:43:28.721","5","42.0","42.0"
"76","561","1","2016-02-25 21:56:08.731","5","29.40","0.0"
"77","651","1","2016-03-02 12:57:09.920","5","29.40","29.40"
"78","8217","1","2016-02-23 11:16:29.493","5","42.0","42.0"
"79","3044","1","2016-03-10 17:04:54.000","5","42.0","0.0"
"80","6139","1","2016-03-10 19:12:17.182","5","42.0","42.0"
"81","72","1","2016-03-02 12:00:40.074","5","29.40","29.40"
"82","590","1","2016-03-25 17:34:13.531","5","44.10","44.10"
"83","1156","1","2016-03-16 14:49:39.572","5","63.0","63.0"
"84","5593","1","2016-04-04 05:47:08.278","5","95.0","95.0"
"85","1398","1","2016-04-13 13:14:12.899","5","143.0","143.0"
"86","7187","1","2016-02-28 18:05:38.792","6","42.0","42.0"
"87","4339","1","2016-03-11 06:54:54.926","6","42.0","42.0"
"88","1288","1","2016-03-11 03:33:17.047","6","42.0","0.0"
"89","2819","1","2016-02-24 14:14:57.744","6","42.0","42.0"
"90","2388","1","2016-02-23 07:41:43.418","6","42.0","42.0"
"91","4834","1","2016-03-08 06:53:17.747","6","63.0","63.0"
"92","4602","1","2016-03-16 04:44:27.590","6","63.0","63.0"
"93","8083","1","2016-04-09 16:04:14.823","6","95.0","95.0"
"94","8201","1","2016-03-03 19:36:02.390","7","42.0","42.0"
"95","5202","1","2016-02-28 06:01:34.775","7","42.0","42.0"
"96","6688","1","2016-03-12 23:46:55.740","7","42.0","42.0"
"97","7474","1","2016-02-20 06:23:12.721","7","42.0","42.0"
"98","8828","1","2016-02-24 05:42:28.153","7","42.0","42.0"
"99","5286","1","2016-03-24 12:28:01.093","7","63.0","63.0"
"100","2988","1","2016-03-24 17:19:20.017","7","63.0","63.0"
"101","8579","1","2016-04-08 21:03:10.733","7","95.0","95.0"
"102","9271","1","2016-03-04 22:27:24.511","8","42.0","42.0"
"103","5803","1","2016-03-01 20:14:05.380","8","42.0","42.0"
"104","6219","1","2016-03-05 20:12:31.484","8","42.0","42.0"
"105","5434","1","2016-02-22 07:44:58.004","8","42.0","42.0"
"106","9189","1","2016-03-11 14:30:18.716","8","63.0","63.0"
"107","4528","1","2016-03-20 03:56:04.456","8","63.0","63.0"
"108","9350","1","2016-03-23 04:38:31.122","8","95.0","95.0"
"109","2927","1","2016-03-10 11:25:26.337","9","42.0","42.0"
"110","3805","1","2016-03-07 10:33:51.662","9","42.0","42.0"
"111","2782","1","2016-03-09 13:24:37.168","9","42.0","42.0"
"112","4530","1","2016-02-21 14:15:47.605","9","42.0","42.0"
"113","441","1","2016-03-08 02:29:27.412","9","44.10","44.10"
"114","8848","1","2016-03-23 06:25:28.008","9","63.0","63.0"
"115","317","1","2016-04-09 05:36:01.793","9","66.50","66.50"
"116","2180","2","2016-02-26 17:08:07.753","10","15.0","15.0"
"117","1148","2","2016-03-11 12:53:15.665","10","15.0","15.0"
"118","7944","2","2016-03-05 05:44:45.258","10","15.0","15.0"
"119","6063","2","2016-02-25 08:47:57.325","10","15.0","15.0"
"120","948","2","2016-03-03 04:15:13.514","10","10.50","0.0"
"121","5995","2","2016-03-23 05:32:21.795","10","23.0","23.0"
"122","7946","2","2016-03-25 03:51:06.996","10","23.0","23.0"
"123","9124","2","2016-04-04 16:59:21.656","10","35.0","35.0"
"124","7879","2","2016-03-05 06:35:16.420","11","15.0","0.0"
"125","3076","2","2016-02-23 10:08:20.516","11","15.0","15.0"
"126","2045","2","2016-02-29 02:32:35.525","11","15.0","15.0"
"127","1387","2","2016-03-13 01:50:38.088","11","15.0","15.0"
"128","9009","2","2016-02-22 09:35:46.107","11","15.0","0.0"
"129","5958","2","2016-02-26 01:23:01.744","11","15.0","15.0"
"130","5211","2","2016-02-26 03:59:40.117","11","15.0","15.0"
"131","1741","2","2016-03-03 03:17:58.249","11","15.0","15.0"
"132","5230","2","2016-03-08 07:30:56.135","11","15.0","15.0"
"133","2732","2","2016-02-29 21:21:26.475","11","15.0","15.0"
"134","1431","2","2016-02-23 10:42:32.122","11","15.0","15.0"
"135","921","2","2016-03-08 18:53:26.603","11","16.10","16.10"
"136","1032","2","2016-03-17 10:16:47.101","11","23.0","23.0"
"137","2223","2","2016-03-25 03:47:44.986","11","23.0","23.0"
"138","5904","2","2016-04-04 05:32:51.535","11","35.0","35.0"
"139","372","2","2016-04-22 11:53:37.672","11","37.10","37.10"
"140","1962","2","2016-03-10 02:38:20.596","12","15.0","15.0"
"141","2669","2","2016-02-29 08:09:10.113","12","15.0","15.0"
"142","1199","2","2016-02-21 22:02:17.030","12","15.0","0.0"
"143","4837","2","2016-02-29 08:02:29.896","12","15.0","15.0"
"144","7146","2","2016-02-23 20:17:22.288","12","15.0","15.0"
"145","3828","2","2016-03-02 21:52:44.865","12","15.0","0.0"
"146","1246","2","2016-03-05 10:13:15.872","12","15.0","15.0"
"147","1895","2","2016-02-23 19:10:29.742","12","15.0","15.0"
"148","2921","2","2016-02-22 00:21:11.980","12","15.0","15.0"
"149","1038","2","2016-02-27 14:50:44.003","12","15.0","15.0"
"150","3340","2","2016-03-24 10:42:52.886","12","23.0","23.0"
"151","2157","2","2016-03-27 20:14:19.541","12","23.0","23.0"
"152","8706","2","2016-03-13 05:26:39.262","12","23.0","23.0"
"153","1436","2","2016-04-02 17:32:57.273","12","35.0","35.0"
"154","5112","2","2016-04-11 03:18:52.856","12","53.0","53.0"
"155","7446","2","2016-03-09 13:35:45.182","13","15.0","15.0"
"156","6286","2","2016-03-13 00:24:58.210","13","15.0","15.0"
"157","6664","2","2016-03-12 11:02:38.667","13","15.0","15.0"
"158","369","2","2016-03-13 18:51:02.458","13","10.50","10.50"
"159","5192","2","2016-02-25 20:51:02.724","13","15.0","15.0"
"160","1207","2","2016-02-27 12:07:51.850","13","15.0","15.0"
"161","8723","2","2016-03-04 06:37:01.788","13","15.0","15.0"
"162","3073","2","2016-02-27 18:10:41.337","13","15.0","0.0"
"163","336","2","2016-03-08 10:52:33.112","13","10.50","10.50"
"164","5174","2","2016-02-28 13:38:22.402","13","15.0","15.0"
"165","7239","2","2016-03-20 08:38:01.075","13","23.0","23.0"
"166","2593","2","2016-03-16 06:51:17.008","13","23.0","0.0"
"167","8397","2","2016-03-08 14:57:19.032","13","23.0","23.0"
"168","3990","2","2016-03-21 14:06:56.213","13","35.0","35.0"
"169","6443","2","2016-04-17 08:29:35.202","13","53.0","53.0"
"170","1393","3","2016-02-29 22:04:23.841","14","27.0","27.0"
"171","6515","3","2016-02-28 16:39:53.449","15","27.0","27.0"
"172","6591","3","2016-02-25 09:02:23.345","15","27.0","27.0"
"173","1187","3","2016-03-04 18:44:21.767","15","27.0","27.0"
"174","7167","3","2016-03-24 04:40:04.801","15","41.0","41.0"
"175","4224","3","2016-03-21 03:47:09.135","15","62.0","62.0"
"176","7400","3","2016-03-10 22:53:06.689","16","27.0","27.0"
"177","5671","3","2016-03-05 02:20:54.249","17","27.0","27.0"
"178","938","3","2016-02-28 21:44:05.675","17","18.90","0.0"
"179","3444","3","2016-03-06 07:38:30.004","17","27.0","27.0"
"180","6209","3","2016-02-27 19:11:22.422","17","27.0","27.0"
"181","8802","3","2016-03-10 23:25:26.888","17","41.0","41.0"
"182","1770","3","2016-03-14 08:52:56.512","17","41.0","41.0"
"183","4447","3","2016-04-04 22:28:00.601","17","62.0","62.0"
"184","8853","3","2016-03-09 14:05:48.330","18","27.0","27.0"
"185","806","3","2016-03-13 08:53:04.229","18","18.90","18.90"
"186","7605","3","2016-02-29 19:17:53.580","18","27.0","27.0"
"187","4346","3","2016-03-08 12:10:38.922","18","27.0","27.0"
"188","2223","3","2016-03-22 13:06:52.624","18","41.0","41.0"
"189","8675","3","2016-03-24 03:29:09.918","18","62.0","62.0"
"190","1188","3","2016-03-10 19:30:20.527","19","27.0","27.0"
"191","7899","3","2016-02-23 16:30:43.449","19","27.0","27.0"
"192","670","3","2016-02-22 21:21:37.653","19","18.90","18.90"
"193","6426","3","2016-02-24 23:49:15.327","19","27.0","27.0"
"194","5212","3","2016-03-03 17:57:57.508","19","27.0","27.0"
"195","1285","3","2016-03-26 01:39:32.059","19","41.0","41.0"
"196","2673","3","2016-03-22 08:29:36.548","19","41.0","41.0"
"197","5002","3","2016-03-27 03:27:59.806","19","62.0","62.0"
"198","4387","3","2016-03-13 04:07:47.243","20","27.0","27.0"
"199","3037","3","2016-02-24 18:20:17.816","20","27.0","27.0"
"200","3247","3","2016-02-29 00:24:26.120","20","27.0","27.0"
"201","6708","3","2016-03-13 21:59:54.456","20","27.0","27.0"
"202","3325","3","2016-03-22 09:52:49.212","20","41.0","41.0"
"203","5519","3","2016-03-25 14:10:50.856","20","41.0","41.0"
"204","7383","3","2016-04-07 12:16:55.790","20","62.0","62.0"
"205","2046","3","2016-03-10 09:32:15.883","21","27.0","27.0"
"206","614","3","2016-02-22 12:55:16.981","21","18.90","18.90"
"207","932","3","2016-02-28 21:21:36.222","21","18.90","0.0"
"208","6519","3","2016-03-13 02:44:45.716","21","27.0","27.0"
"209","1980","3","2016-03-13 19:16:53.876","21","27.0","27.0"
"210","3741","3","2016-03-24 02:02:23.894","21","41.0","41.0"
"211","1642","3","2016-03-20 16:04:30.992","21","41.0","41.0"
"212","2101","3","2016-04-02 07:28:21.134","21","62.0","62.0"
"213","6544","3","2016-02-26 23:00:41.570","22","27.0","27.0"
"214","6675","3","2016-03-14 04:21:41.944","22","27.0","27.0"
"215","1529","3","2016-03-05 21:07:23.733","22","27.0","27.0"
"216","3386","3","2016-02-23 15:25:00.909","22","27.0","27.0"
"217","336","3","2016-02-23 10:30:51.571","22","18.90","18.90"
"218","4235","3","2016-03-13 04:00:12.019","22","27.0","27.0"
"219","5546","3","2016-03-04 23:30:28.806","22","27.0","27.0"
"220","413","3","2016-03-11 21:43:36.897","22","28.70","0.0"
"221","9269","3","2016-03-09 04:27:41.280","22","41.0","0.0"
"222","4517","3","2016-04-10 17:08:30.501","22","62.0","62.0"
"223","7297","4","2016-03-05 15:19:02.464","23","10.0","10.0"
"224","8935","4","2016-03-03 19:48:56.965","23","10.0","10.0"
"225","5352","4","2016-03-14 23:44:57.350","23","10.0","10.0"
"226","7393","4","2016-02-26 08:43:28.312","23","10.0","10.0"
"227","3486","4","2016-03-28 18:08:04.765","23","15.0","15.0"
"228","4295","4","2016-03-28 20:17:43.851","23","15.0","15.0"
"229","6691","4","2016-04-09 18:12:19.367","23","23.0","23.0"
"230","9445","4","2016-03-07 06:57:50.555","24","10.0","10.0"
"231","1928","4","2016-03-07 15:58:28.971","24","10.0","10.0"
"232","9170","4","2016-02-26 14:12:50.452","24","10.0","0.0"
"233","1478","4","2016-02-24 06:16:24.793","24","10.0","10.0"
"234","1107","4","2016-03-02 02:43:15.516","24","10.0","10.0"
"235","6539","4","2016-03-03 10:46:41.107","24","10.0","10.0"
"236","4292","4","2016-03-04 01:53:07.020","24","10.0","0.0"
"237","9352","4","2016-03-21 13:44:30.604","24","15.0","0.0"
"238","6878","4","2016-03-14 16:40:57.418","24","15.0","0.0"
"239","868","4","2016-03-23 21:47:22.855","24","16.10","0.0"
"240","8592","4","2016-03-09 12:16:18.298","25","10.0","10.0"
"241","714","4","2016-02-28 23:50:06.890","25","7.0","7.0"
"242","621","4","2016-03-01 21:40:42.650","25","7.0","7.0"
"243","2445","4","2016-03-09 21:48:13.721","25","10.0","10.0"
"244","8458","4","2016-02-29 21:42:29.742","25","10.0","10.0"
"245","2698","4","2016-02-25 01:17:46.564","25","10.0","10.0"
"246","2156","4","2016-03-15 06:49:58.040","25","10.0","10.0"
"247","3655","4","2016-03-22 03:31:05.323","25","15.0","15.0"
"248","3046","4","2016-03-23 05:41:01.675","25","15.0","15.0"
"249","3130","4","2016-04-07 06:16:34.825","25","23.0","23.0"
"250","7673","4","2016-03-13 00:43:44.584","26","10.0","10.0"
"251","3222","4","2016-02-26 16:22:47.674","26","10.0","10.0"
"252","3435","4","2016-03-09 06:46:04.577","26","10.0","10.0"
"253","5218","4","2016-03-14 21:21:38.610","26","10.0","10.0"
"254","2354","4","2016-03-22 02:47:56.539","26","15.0","15.0"
"255","4776","4","2016-04-07 10:14:51.436","26","23.0","23.0"
"256","7110","4","2016-03-01 01:05:20.594","27","10.0","10.0"
"257","374","4","2016-02-24 18:26:14.295","27","7.0","7.0"
"258","4798","4","2016-02-26 08:24:14.309","27","10.0","0.0"
"259","3840","4","2016-03-27 14:09:01.627","27","15.0","15.0"
"260","276","4","2016-04-07 07:55:49.494","27","16.10","16.10"
"261","1892","4","2016-02-24 19:36:38.587","28","10.0","0.0"
"262","7055","4","2016-03-03 11:03:37.193","28","10.0","10.0"
"263","5865","4","2016-03-06 13:43:50.143","28","10.0","0.0"
"264","121","4","2016-02-29 11:39:50.190","28","7.0","0.0"
"265","1736","4","2016-02-24 01:22:54.163","28","10.0","0.0"
"266","2747","4","2016-03-08 20:45:58.040","28","10.0","10.0"
"267","4103","4","2016-03-10 18:53:37.108","28","10.0","10.0"
"268","6948","4","2016-03-08 06:16:46.395","28","15.0","15.0"
"269","8752","4","2016-03-23 01:21:02.486","28","15.0","0.0"
"270","4079","4","2016-04-04 01:01:54.250","28","23.0","23.0"
"271","1967","4","2016-04-19 20:24:57.358","28","35.0","35.0"
"272","7799","4","2016-03-15 18:47:29.005","29","10.0","10.0"
"273","2711","4","2016-03-10 08:42:16.647","29","10.0","10.0"
"274","1956","4","2016-03-28 07:22:27.711","29","15.0","15.0"
"275","4690","5","2015-12-12 04:16:53.373","30","21.0","21.0"
"276","6090","5","2015-12-11 16:54:18.056","30","21.0","21.0"
"277","6636","5","2015-12-20 07:22:58.670","30","21.0","21.0"
"278","3676","5","2015-12-26 00:50:11.005","30","21.0","21.0"
"279","326","5","2015-12-12 04:55:14.246","30","14.70","14.70"
"280","515","5","2015-12-15 18:42:59.870","30","14.70","14.70"
"281","8502","5","2015-12-11 22:18:19.764","30","21.0","21.0"
"282","3167","5","2015-12-22 15:42:32.127","30","21.0","21.0"
"283","5039","5","2015-12-26 12:30:35.366","30","21.0","21.0"
"284","7105","5","2015-12-09 04:18:54.957","30","21.0","21.0"
"285","2368","5","2015-12-25 14:28:01.085","30","32.0","32.0"
"286","6612","5","2015-12-25 00:19:24.812","30","32.0","32.0"
"287","7562","5","2016-01-06 05:42:51.062","30","32.0","32.0"
"288","9409","5","2016-01-18 22:24:10.471","30","48.0","48.0"
"289","8916","5","2016-01-22 23:34:12.254","30","72.0","72.0"
"290","1177","5","2015-12-26 08:22:53.498","31","21.0","0.0"
"291","1107","5","2015-12-15 23:46:28.246","31","21.0","21.0"
"292","4701","5","2015-12-21 07:32:15.192","31","21.0","21.0"
"293","770","5","2015-12-08 01:53:56.216","31","14.70","14.70"
"294","6561","5","2015-12-26 18:30:03.001","31","32.0","32.0"
"295","411","5","2015-12-24 00:11:53.024","31","22.40","0.0"
"296","3431","5","2016-01-06 22:38:45.510","31","48.0","48.0"
"297","62","5","2015-12-09 19:45:41.894","32","14.70","0.0"
"298","7406","5","2015-12-19 11:14:09.723","32","21.0","21.0"
"299","5502","5","2015-12-23 00:22:05.795","32","21.0","21.0"
"300","5141","5","2015-12-27 18:25:03.622","32","21.0","21.0"
"301","3959","5","2015-12-22 21:53:27.126","32","21.0","21.0"
"302","4555","5","2016-01-11 04:19:14.426","32","32.0","32.0"
"303","2516","5","2016-01-03 03:25:40.822","32","32.0","32.0"
"304","2438","5","2016-01-06 13:54:27.567","32","48.0","48.0"
"305","5119","5","2015-12-17 09:00:09.001","33","21.0","21.0"
"306","2415","5","2015-12-16 13:14:24.902","33","21.0","21.0"
"307","6595","5","2015-12-11 13:30:20.430","33","21.0","21.0"
"308","1441","5","2015-12-07 06:32:43.167","33","21.0","21.0"
"309","2849","5","2015-12-15 05:43:31.796","33","21.0","0.0"
"310","1769","5","2015-12-23 06:00:24.203","33","32.0","32.0"
"311","5305","5","2015-12-24 18:37:27.559","33","32.0","32.0"
"312","9421","5","2016-01-15 04:59:44.964","33","48.0","48.0"
"313","7111","5","2015-12-07 23:57:16.255","34","21.0","21.0"
"314","1062","5","2015-12-20 14:25:52.498","34","21.0","21.0"
"315","5877","5","2015-12-20 10:45:11.783","34","21.0","21.0"
"316","7713","5","2015-12-20 07:24:13.132","34","21.0","21.0"
"317","7289","5","2015-12-19 14:55:43.882","34","21.0","21.0"
"318","7566","5","2015-12-25 10:23:18.010","34","21.0","21.0"
"319","555","5","2016-01-09 00:42:46.641","34","22.40","22.40"
"320","1912","5","2016-01-04 07:15:56.036","34","32.0","32.0"
"321","7008","5","2016-01-07 04:20:39.249","34","48.0","48.0"
"322","3650","6","2015-12-17 10:46:50.116","35","22.0","22.0"
"323","6954","6","2015-12-29 13:44:45.363","35","22.0","22.0"
"324","3546","6","2015-12-13 07:53:07.954","35","22.0","22.0"
"325","4975","6","2015-12-25 01:08:29.547","35","22.0","22.0"
"326","619","6","2015-12-19 01:45:07.882","35","15.40","15.40"
"327","8808","6","2015-12-14 00:10:55.612","35","22.0","22.0"
"328","5210","6","2015-12-29 10:40:42.357","35","22.0","22.0"
"329","1563","6","2015-12-20 08:56:27.954","35","22.0","22.0"
"330","9392","6","2015-12-15 10:04:54.274","35","22.0","0.0"
"331","8210","6","2015-12-12 16:48:30.994","35","22.0","0.0"
"332","9233","6","2015-12-23 10:10:04.902","35","22.0","22.0"
"333","2841","6","2015-12-21 16:05:46.817","35","22.0","22.0"
"334","8020","6","2015-12-20 09:12:14.237","35","22.0","22.0"
"335","4281","6","2015-12-07 22:49:44.355","35","22.0","22.0"
"336","6380","6","2015-12-11 18:54:42.053","35","22.0","22.0"
"337","672","6","2015-12-23 04:25:13.162","35","23.10","23.10"
"338","4371","6","2016-01-09 09:11:58.801","35","33.0","33.0"
"339","1097","6","2016-01-07 11:43:39.854","35","33.0","33.0"
"340","7113","6","2016-01-04 16:45:02.151","35","33.0","33.0"
"341","255","6","2016-01-24 16:25:14.044","35","35.0","35.0"
"342","1608","6","2016-01-24 23:42:48.066","35","50.0","0.0"
"343","6286","6","2016-01-28 16:17:57.213","35","75.0","75.0"
"344","7703","6","2015-12-29 16:56:33.459","36","22.0","22.0"
"345","2160","6","2015-12-10 15:55:06.315","36","22.0","22.0"
"346","1356","6","2015-12-18 00:14:34.432","36","22.0","22.0"
"347","3080","6","2015-12-17 20:33:53.138","36","22.0","22.0"
"348","215","6","2015-12-09 17:14:10.418","36","15.40","15.40"
"349","3804","6","2015-12-26 21:51:58.752","36","22.0","22.0"
"350","1613","6","2015-12-21 19:31:45.442","36","22.0","22.0"
"351","9132","6","2015-12-22 07:36:17.531","36","22.0","22.0"
"352","1899","6","2015-12-25 01:54:10.690","36","22.0","22.0"
"353","787","6","2015-12-25 19:15:42.892","36","15.40","15.40"
"354","7386","6","2015-12-16 22:56:23.595","36","22.0","0.0"
"355","1931","6","2015-12-09 10:02:10.490","36","22.0","22.0"
"356","397","6","2015-12-09 09:54:00.008","36","15.40","15.40"
"357","357","6","2015-12-22 05:57:22.240","36","23.10","23.10"
"358","8772","6","2015-12-27 20:08:31.348","36","33.0","33.0"
"359","1784","6","2015-12-31 10:47:16.607","36","33.0","33.0"
"360","55","6","2016-01-08 20:42:10.047","36","23.10","23.10"
"361","5890","6","2016-01-05 22:48:09.045","36","50.0","0.0"
"362","6052","6","2016-01-31 09:39:15.599","36","75.0","75.0"
"363","4929","6","2015-12-18 08:58:14.682","37","22.0","22.0"
"364","7102","6","2015-12-14 08:04:23.553","37","22.0","22.0"
"365","5954","6","2015-12-25 00:08:57.160","37","22.0","22.0"
"366","8043","6","2015-12-10 09:17:39.559","37","22.0","22.0"
"367","2462","6","2015-12-13 04:05:43.290","37","22.0","22.0"
"368","1538","6","2015-12-12 14:15:24.711","37","22.0","22.0"
"369","2140","6","2015-12-15 22:08:30.852","37","22.0","22.0"
"370","9291","6","2015-12-08 17:10:35.511","37","22.0","22.0"
"371","6727","6","2015-12-14 05:56:55.004","37","22.0","0.0"
"372","2110","6","2015-12-14 03:29:37.107","37","22.0","22.0"
"373","6579","6","2016-01-01 14:57:11.221","37","33.0","33.0"
"374","3980","6","2016-01-03 09:21:58.056","37","33.0","33.0"
"375","939","6","2016-01-11 07:12:36.014","37","23.10","23.10"
"376","7021","6","2016-01-08 12:11:06.639","37","50.0","50.0"
"377","9153","6","2016-01-23 11:16:09.062","37","75.0","75.0"
"378","4659","7","2015-12-22 10:53:51.090","38","16.0","16.0"
"379","2657","7","2015-12-19 20:41:48.584","38","16.0","16.0"
"380","830","7","2015-12-17 22:34:46.878","38","11.20","11.20"
"381","5077","7","2015-12-17 18:25:38.237","38","16.0","16.0"
"382","2228","7","2015-12-16 00:37:26.760","38","16.0","16.0"
"383","8165","7","2015-12-22 13:26:18.097","38","16.0","16.0"
"384","3792","7","2015-12-21 21:33:37.924","38","16.0","16.0"
"385","2921","7","2015-12-13 15:57:12.825","38","16.0","16.0"
"386","1987","7","2015-12-16 03:07:32.442","38","16.0","0.0"
"387","8426","7","2015-12-17 17:26:14.683","38","16.0","16.0"
"388","4732","7","2015-12-28 14:01:40.887","38","16.0","16.0"
"389","8812","7","2015-12-18 02:30:39.473","38","16.0","0.0"
"390","7449","7","2015-12-09 19:39:37.987","38","16.0","16.0"
"391","7315","7","2016-01-12 22:27:20.737","38","24.0","24.0"
"392","6797","7","2016-01-05 15:45:27.722","38","24.0","24.0"
"393","7674","7","2015-12-30 01:59:59.018","38","24.0","24.0"
"394","5572","7","2015-12-29 00:57:11.925","38","24.0","24.0"
"395","7813","7","2016-01-25 11:22:37.272","38","36.0","36.0"
"396","423","7","2016-02-10 08:43:35.689","38","37.80","37.80"
"397","7191","7","2015-12-11 22:32:36.263","39","16.0","16.0"
"398","6821","7","2015-12-17 16:21:11.122","39","16.0","16.0"
"399","1673","7","2015-12-21 21:03:36.288","39","16.0","16.0"
"400","8937","7","2015-12-09 20:55:53.170","39","16.0","16.0"
"401","4749","7","2015-12-15 19:33:46.058","39","16.0","16.0"
"402","4191","7","2015-12-12 10:26:25.254","39","16.0","16.0"
"403","1344","7","2015-12-08 21:20:11.357","39","16.0","16.0"
"404","3647","7","2015-12-14 01:58:47.664","39","16.0","16.0"
"405","4387","7","2015-12-12 04:15:13.164","39","16.0","16.0"
"406","6868","7","2015-12-26 21:38:55.277","39","16.0","16.0"
"407","6027","7","2015-12-20 12:53:59.862","39","16.0","16.0"
"408","1079","7","2015-12-28 17:33:50.466","39","16.0","16.0"
"409","554","7","2015-12-14 07:32:56.884","39","11.20","11.20"
"410","9287","7","2015-12-17 06:44:25.630","39","16.0","16.0"
"411","5022","7","2015-12-29 10:56:54.255","39","16.0","16.0"
"412","8011","7","2015-12-14 07:51:30.601","39","16.0","16.0"
